micros,hx_x,hx_y,hx_z,hx_temp,hy_x,hy_y,hy_z,hy_temp
22663,-19717,15861,2,3115,9517,-1825,11
22087,-19995,15390,3,3078,9525,-1824,10
22045,-19995,15369,0,3098,9541,-1822,11
21766,-20144,15035,1,3092,9529,-1797,12
20989,-20694,14037,2,3079,9547,-1705,10
18404,-21984,11560,2,3095,9541,-1642,11
14955,-23746,7562,2,3105,9487,-1491,12
9966,-25830,2074,4,3147,9327,-1333,11
3913,-27534,-3746,3,3170,9127,-1162,10
896,-28348,-6809,2,3193,9016,-1134,12
-2438,-29004,-10374,4,3207,8850,-1055,12
-6643,-29520,-14775,1,3223,8615,-973,10
-10278,-29524,-17966,2,3246,8320,-894,12
-12175,-29398,-19634,2,3255,8235,-915,10
-12757,-29136,-20346,3,3259,8141,-877,12
-13289,-28348,-20939,1,3267,8087,-884,10
-14065,-27404,-21606,2,3251,8019,-894,9
-14846,-27064,-22522,2,3282,7970,-914,9
-15182,-25817,-22964,1,3282,7874,-926,9
-15773,-24823,-23624,4,3287,7754,-939,11
-15574,-25319,-23077,1,3295,7761,-977,10
-14831,-26527,-22050,0,3268,7839,-978,11
-13197,-28940,-20322,2,3231,7971,-1022,10
-10013,-29957,-16754,3,3189,8220,-1128,12
-5770,-29985,-12234,3,3172,8414,-1240,12
-1603,-29222,-7933,2,3133,8552,-1313,10
1932,-28270,-4337,1,3106,8689,-1415,12
5083,-27213,-1122,3,3099,8802,-1500,12
8097,-26060,2004,3,3078,8883,-1556,12
10125,-25239,4399,2,3082,8968,-1664,13
13256,-23624,7614,1,3042,9026,-1747,11
16321,-22536,10667,2,3034,9074,-1856,11
18830,-21356,12802,1,3028,9100,-1912,11
20626,-20491,14593,2,3003,9117,-1945,11
21733,-19991,15632,4,3000,9138,-1977,12
21767,-19979,15594,2,2991,9149,-1983,10
19739,-21087,13117,3,3017,9189,-1878,10
14804,-23504,7419,4,3089,9123,-1644,9
-1024,-28370,-8488,2,3182,8613,-1225,11
6702,-25981,2095,3,3084,9114,-1505,10
3713,-27808,-4485,2,3120,8845,-1279,11
6714,-26821,-454,3,3100,9014,-1388,11
5233,-27032,-1092,1,3114,8970,-1367,11
5005,-27126,-1713,2,3094,8970,-1375,9
5119,-27082,-1691,2,3097,8967,-1363,11
5113,-27086,-1698,1,3113,8955,-1377,10
5122,-27080,-1713,0,3101,8957,-1391,9
5101,-27113,-1709,3,3111,8948,-1405,11
5100,-27076,-1684,0,3120,8945,-1391,12
5093,-27121,-1725,4,3135,8934,-1393,10
5089,-27102,-1716,2,3137,8924,-1405,11
5079,-27127,-1700,3,3159,8917,-1408,8
5071,-27114,-1715,2,3169,8932,-1419,12
5083,-27138,-1674,2,3171,8920,-1425,10
5135,-27092,-1622,1,3163,8934,-1397,11
5141,-27123,-1638,4,3153,8930,-1403,11
5127,-27133,-1661,5,3148,8925,-1418,10
5092,-27105,-1692,2,3153,8914,-1422,10
5042,-27040,-1812,2,3161,8928,-1413,12
4864,-26927,-2098,2,3181,8896,-1407,10
4560,-26856,-2440,3,3195,8858,-1425,10
4364,-26890,-2708,3,3225,8830,-1415,11
3829,-26956,-3399,3,3233,8804,-1394,10
2867,-27158,-4519,3,3249,8738,-1382,13
1260,-27554,-6332,2,3264,8653,-1325,11
-1129,-28111,-8859,0,3275,8550,-1279,12
-4290,-28690,-12280,2,3288,8455,-1207,12
-8147,-29158,-15657,3,3318,8279,-1132,11
-12705,-28956,-20338,3,3308,8026,-1011,10
-15059,-26134,-22727,3,3314,7872,-971,11
-15689,-25077,-23553,1,3302,7826,-955,11
-16467,-23971,-24331,2,3300,7748,-960,10
-16425,-24599,-24195,3,3284,7758,-991,10
-16273,-24915,-24000,3,3274,7788,-979,11
-15913,-25411,-23603,2,3276,7788,-976,11
-15545,-25505,-23122,1,3264,7790,-970,11
-15063,-26573,-22540,3,3248,7807,-995,9
-14528,-26920,-21958,3,3211,7836,-996,12
-13741,-28231,-21070,-256,3193,7876,-1033,11
-12993,-29387,-20186,1,3189,7926,-1032,11
-12077,-29918,-19128,2,3149,7934,-1056,11
-11826,-29918,-18900,1,3144,7947,-1058,10
-11734,-29928,-18697,2,3143,7956,-1072,10
-10432,-29842,-17148,2,3151,7992,-1093,12
-8075,-29457,-13967,4,3161,8092,-1225,12
-3822,-28875,-9410,2,3156,8300,-1297,11
364,-28069,-4972,3,3112,8528,-1446,13
5224,-26583,-1143,1,3087,8633,-1563,11
7093,-25952,712,1,3097,8682,-1633,11
9202,-25143,2851,2,3093,8728,-1679,11
11621,-24155,5225,2,3325,8766,-1757,12
14369,-23018,7941,2,3081,8794,-1837,10
17296,-21749,10834,3,3081,8840,-1920,12
20374,-20337,13833,1,3069,8874,-2045,12
22589,-19307,15935,1,3079,8888,-2094,11
23259,-18987,16611,3,3076,8921,-2124,10
24178,-18567,17565,3,3099,8968,-2149,10
25330,-18023,18820,3,3130,9030,-2175,12
26655,-17379,20169,3,3148,9084,-2204,11
27500,-16985,20591,1,3143,9152,-2200,11
26719,-17469,19813,2,3159,9194,-2171,12
25533,-18126,18658,4,3175,9265,-2097,10
24730,-18630,17721,3,3191,9323,-2039,11
23499,-19276,16513,4,3207,9379,-1996,12
21634,-20455,14582,3,3200,9426,-1880,8
18469,-22224,11388,2,3200,9422,-1738,12
13530,-24425,5886,4,3229,9333,-1522,11
7153,-26608,-915,3,3253,9165,-1389,11
2402,-28004,-5194,2,3276,8992,-1243,12
-485,-28686,-8026,1,3287,8872,-1168,10
-2384,-29016,-9740,1,3299,8750,-1121,9
-5160,-29414,-12622,2,3317,8576,-1053,10
-8751,-29611,-16337,3,3073,8362,-984,11
-12071,-29463,-19545,1,3333,8183,-950,10
-12701,-29225,-20129,3,3340,8114,-944,12
-13261,-28459,-21029,2,3352,8070,-946,11
-14168,-27332,-22085,2,3351,8021,-944,10
-15308,-25980,-23499,1,3349,7937,-912,11
-16116,-25375,-24190,3,3358,7852,-952,9
-16924,-24275,-25070,1,3349,7736,-937,10
-16886,-24025,-24854,4,3346,7715,-977,12
-16355,-24979,-24201,5,3332,7767,-983,12
-15372,-26374,-22993,-1,3311,7811,-1017,11
-14043,-27588,-21345,3,3294,7834,-1053,11
-12731,-29837,-19822,1,3258,7878,-1081,12
-11486,-29989,-18480,2,3247,7950,-1102,11
-11036,-29973,-17849,2,3245,7976,-1148,11
-10065,-29774,-16580,4,3258,7998,-1170,10
-8425,-29432,-14567,1,3256,8058,-1246,9
-5804,-29276,-11733,3,3240,8240,-1327,10
-2641,-28798,-8587,2,3225,8387,-1415,10
1152,-27872,-4542,1,3204,8474,-1484,12
4731,-26808,-1692,4,3178,8582,-1603,9
6140,-26284,-222,4,3177,8613,-1640,10
7993,-25630,1707,3,3159,8669,-1674,11
11059,-24341,4883,4,3149,8730,-1809,12
15471,-22500,9158,3,3131,8820,-1903,10
19955,-20244,14105,5,3110,8872,-2055,10
22818,-19166,16098,0,3110,8879,-2122,12
23535,-18851,17005,3,3092,8891,-2117,11
24976,-17935,18486,2,3101,8950,-2172,10
26651,-17438,20248,4,3098,9016,-2174,12
28111,-16782,21476,3,3132,9100,-2225,11
27846,-16835,20982,4,3126,9142,-2193,12
27245,-17175,20459,4,3131,9193,-2162,11
26147,-17861,19454,5,3159,9277,-2091,11
24494,-18792,17963,2,3153,9351,-2003,10
22841,-19685,16352,4,3168,9404,-1939,12
21818,-20181,15374,4,3171,9425,-1896,11
21792,-20215,15343,4,3176,9436,-1866,11
21403,-20488,14805,2,3166,9432,-1873,10
19984,-21211,13296,4,3157,9459,-1780,12
17088,-22618,10014,3,3189,9409,-1647,11
13062,-24355,5678,1,3207,9331,-1517,11
8247,-26163,343,2,3232,9165,-1359,9
4082,-27506,-2977,3,3257,9061,-1287,10
2546,-27943,-4639,2,3257,8985,-1242,10
234,-28545,-7068,2,3279,8886,-1168,11
-2866,-29119,-10254,3,3288,8733,-1103,12
-5385,-29451,-13001,1,3319,8540,-1044,10
-8885,-29627,-16876,3,3331,8325,-989,10
-12109,-29439,-19556,1,3342,8128,-928,11
-12927,-28769,-20645,1,3361,8059,-946,9
-14075,-27006,-22016,2,3361,7968,-958,11
-15350,-26007,-23530,3,3368,7902,-957,11
-16508,-24424,-24695,0,3374,7786,-960,11
-17036,-24001,-24958,1,3360,7698,-977,11
-16412,-25277,-24222,1,3339,7751,-993,10
-15080,-26864,-22611,2,3292,7824,-1018,11
-13075,-29590,-20234,2,3256,7880,-1085,11
-11598,-29881,-18572,2,3247,7918,-1117,11
-11564,-29887,-18546,2,3252,7919,-1134,9
-11546,-29865,-18533,2,3252,7923,-1125,12
-11318,-29736,-18019,3,3251,7921,-1151,12
-10172,-29398,-16515,2,3284,7919,-1212,11
-8853,-29444,-14991,2,3248,8026,-1238,12
-6169,-29332,-12158,4,3232,8220,-1317,13
-2510,-28747,-8680,4,3220,8384,-1419,10
2229,-27558,-3937,5,3196,8531,-1550,9
5718,-26420,-584,2,3152,8633,-1615,11
9026,-25183,2740,3,3153,8680,-1687,11
13286,-23444,7009,1,3127,8768,-1804,12
18289,-21261,11916,3,3105,8844,-1930,9
21899,-19292,15921,4,3074,8889,-2099,12
23183,-19016,16546,1,3082,8941,-2092,11
24396,-18200,17808,3,3095,8976,-2143,10
25788,-17771,19246,3,3111,9060,-2171,11
27376,-17001,20697,4,3121,9140,-2218,11
27469,-17004,20570,1,3133,9180,-2185,10
26570,-17562,19534,4,3137,9243,-2161,9
25216,-18361,18559,3,3152,9310,-2071,12
24062,-18983,17484,3,3149,9395,-2009,11
22577,-19804,15989,3,3165,9449,-1913,10
21694,-20284,15228,5,3148,9440,-1890,10
21472,-20417,14946,4,3139,9467,-1863,12
20540,-21003,14017,3,3141,9495,-1816,12
19129,-21727,12464,4,3171,9479,-1776,11
17116,-22594,10223,3,3177,9439,-1701,11
14283,-23812,7132,2,3191,9392,-1615,12
11777,-24883,4821,2,3217,9309,-1480,10
8180,-26212,1074,3,3244,9200,-1376,12
4284,-27466,-2861,3,3244,9082,-1290,8
2871,-27875,-4316,2,3258,9016,-1230,11
552,-28467,-6752,3,3266,8907,-1182,12
-2250,-29029,-9650,3,3275,8798,-1140,9
-5175,-29419,-12661,3,3306,8641,-1055,12
-8048,-29449,-15664,2,3309,8476,-1011,10
-10092,-29589,-18000,3,3330,8290,-964,10
-12109,-29451,-19710,4,3353,8151,-952,11
-13003,-29195,-20782,4,3356,8076,-940,12
-14074,-27562,-21877,3,3356,8012,-953,11
-15152,-26152,-23122,2,3347,7913,-963,10
-16248,-25460,-24377,2,3365,7835,-952,12
-16968,-23937,-25046,2,3366,7763,-984,10
-16336,-25139,-24128,3,3347,7742,-982,9
-14918,-26537,-22370,1,3326,7809,-1035,11
-13600,-28438,-20902,4,3267,7863,-1084,10
-12515,-29887,-19421,4,3241,7917,-1090,13
-10950,-29989,-17715,2,3229,7996,-1159,9
-10036,-29917,-16709,1,3238,8052,-1164,12
-8956,-29750,-15334,3,3238,8076,-1239,10
-6715,-29416,-12698,2,3239,8143,-1298,12
-3158,-28876,-8927,1,3220,8320,-1372,8
1502,-27794,-4115,4,3196,8502,-1486,10
4921,-26711,-1443,3,3137,8609,-1592,11
7430,-25818,1111,4,3143,8671,-1662,10
10777,-24519,4402,2,3123,8764,-1761,12
14360,-22992,7945,1,3124,8809,-1898,10
17970,-21418,11476,0,3107,8850,-1927,10
21314,-19824,14861,1,3107,8886,-2064,10
22799,-19223,15997,3,3082,8895,-2097,9
23043,-19089,16243,3,3092,8917,-2123,12
23241,-19009,16473,3,3089,8940,-2118,11
23381,-18947,16546,3,3091,8936,-2142,11
23425,-18951,16605,3,3080,8943,-2126,10
23439,-18937,16574,1,3102,8967,-2112,9
23449,-18961,16576,2,3093,8960,-2132,11
23419,-18945,16594,3,3089,8934,-2115,11
23429,-18973,16559,4,3097,8956,-2146,11
23309,-19019,16405,2,3103,8962,-2144,9
23165,-19127,16171,2,3107,8944,-2130,11
22783,-19299,15865,1,3107,8904,-2095,10
22759,-19329,15805,4,3105,8906,-2098,11
22535,-19421,15501,4,3104,8903,-2091,12
21726,-19830,14530,3,3109,8900,-2028,10
20476,-20447,13137,4,3113,8890,-2009,13
18849,-21218,11361,1,3104,8873,-1945,11
16812,-22146,9259,2,3113,8814,-1883,9
15035,-22982,7630,3,3127,8764,-1803,11
12478,-24025,5040,2,3135,8698,-1707,11
9858,-25119,2442,2,3143,8636,-1643,10
7051,-26265,-516,2,3178,8613,-1539,12
3828,-27476,-3792,2,3172,8551,-1445,11
624,-28590,-7291,4,3161,8508,-1346,11
-2506,-29137,-10368,3,3198,8394,-1290,11
-4877,-29443,-12639,0,3218,8282,-1223,11
-6216,-29547,-13992,3,3233,8227,-1167,11
-7364,-29621,-14887,3,3238,8188,-1144,12
-7953,-29649,-15468,4,3257,8199,-1157,10
-8094,-29645,-15562,1,3269,8207,-1142,10
-8037,-29649,-15499,4,3264,8232,-1112,12
-7706,-29673,-15035,4,3262,8252,-1138,11
-6834,-29679,-14023,3,3253,8349,-1147,11
-5361,-29621,-12334,2,3250,8436,-1182,9
-4021,-29471,-10536,2,3251,8603,-1224,10
-1455,-29007,-7685,1,3239,8746,-1285,10
1586,-28287,-4418,3,3217,8889,-1372,9
4226,-27474,-2040,4,3191,8964,-1431,12
4758,-27288,-1649,3,3190,8975,-1447,10
4840,-27298,-1545,3,3189,8960,-1460,12
4893,-27258,-1510,2,3183,8998,-1451,10
4955,-27243,-1456,4,3211,8996,-1462,12
5011,-27220,-1381,2,3201,8994,-1460,11
5027,-27217,-1375,3,3197,9008,-1488,12
5059,-27186,-1335,3,3217,8998,-1478,11
5119,-27187,-1294,3,3191,8988,-1487,10
5175,-27160,-1248,1,3203,8996,-1484,10
5227,-26884,-1141,3,3197,8998,-1485,11
5383,-27118,-1006,4,3198,9015,-1505,13
5407,-27100,-964,2,3182,8999,-1497,9
5401,-27111,-1241,2,3197,8994,-1496,12
5225,-27152,-1216,1,3183,8990,-1476,10
5079,-27204,-1370,2,3190,8975,-1462,10
5091,-27197,-1363,4,3188,8974,-1468,11
5082,-27173,-1373,2,3196,8986,-1472,12
5089,-27187,-1366,3,3185,8975,-1479,9
5089,-27182,-1338,-1,3197,8973,-1475,10
5082,-27190,-1360,2,3189,8957,-1481,10
5076,-27203,-1358,4,3202,8986,-1476,10
5069,-27187,-1346,3,3189,8969,-1447,10
5161,-27157,-1241,4,3181,8979,-1465,10
5463,-27040,-889,4,3183,8993,-1498,10
5577,-27016,-806,1,3194,9018,-1493,11
5596,-27002,-766,0,3203,9003,-1492,10
5627,-27004,-751,2,3185,9020,-1504,12
5789,-26947,-572,4,3191,9015,-1507,10
6306,-26669,-58,2,3183,9015,-1503,11
6802,-26123,529,3,3218,9040,-1534,11
7621,-25936,1264,3,3215,9025,-1584,10
8306,-25521,1801,2,3231,9009,-1609,10
8692,-25315,2115,1,3235,9023,-1632,10
8765,-25275,2151,2,3236,9050,-1614,11
8704,-25321,2040,1,3253,9049,-1600,10
8298,-25467,1594,3,3241,9041,-1582,10
7499,-25741,738,3,3241,9011,-1578,11
6707,-26010,-109,2,3264,8971,-1512,10
5501,-26396,-1262,5,3262,8933,-1476,9
4447,-26726,-2305,4,3268,8909,-1473,12
3760,-26991,-3297,4,3263,8852,-1397,11
2780,-27274,-4309,3,3280,8823,-1392,12
1678,-27542,-5504,2,3268,8789,-1373,12
380,-27881,-6838,5,3287,8728,-1313,10
-1068,-28142,-8315,0,3290,8656,-1273,10
-2241,-28391,-9350,0,3303,8584,-1236,10
-3714,-28657,-10817,3,3301,8506,-1204,11
-5001,-28855,-12165,3,3297,8434,-1195,11
-6044,-28985,-13198,2,3316,8375,-1164,10
-6836,-29083,-14001,3,3286,8327,-1137,11
-7616,-29189,-14626,2,3294,8293,-1143,11
-7820,-29077,-15093,0,3316,8257,-1144,10
-8111,-29325,-15414,4,3294,8239,-1126,12
-8249,-29345,-15529,4,3284,8217,-1130,13
-8273,-29351,-15559,2,3276,8162,-1138,10
-8189,-29375,-15451,2,3280,8221,-1112,11
-7959,-29449,-15196,2,3270,7961,-1136,11
-7562,-29615,-14798,1,3244,8258,-1127,9
-6914,-29735,-14075,1,3246,8308,-1143,11
-5913,-29697,-12977,3,3220,8345,-1193,9
-4491,-29571,-11367,3,3221,8420,-1225,10
-3330,-29368,-9855,2,3203,8526,-1279,9
-1343,-28972,-7684,3,3201,8606,-1316,11
826,-28490,-5391,3,3179,8706,-1395,9
2944,-27874,-3210,1,3157,8780,-1461,10
4701,-27300,-1461,4,3142,8863,-1503,9
6040,-26838,-115,2,3157,8904,-1520,12
7036,-26451,791,2,3155,8954,-1543,11
7661,-26262,1379,3,3158,8995,-1585,9
7726,-26245,1483,2,3161,9030,-1560,11
7826,-26175,1614,3,3191,9052,-1558,12
8203,-26025,2036,2,3183,9082,-1570,10
8735,-25804,2619,4,3161,9086,-1590,12
9196,-25589,3013,2,3176,9096,-1592,11
9525,-25421,3285,3,3179,9112,-1608,10
9626,-25374,3388,2,3161,9116,-1612,11
9596,-25368,3236,3,3181,9124,-1591,11
9301,-25395,2743,2,3181,9100,-1588,10
8787,-25494,2187,5,3201,9066,-1562,10
7634,-25724,831,1,3223,9002,-1558,11
5963,-26217,-1019,1,3240,8905,-1495,10
4112,-26816,-2930,3,3260,8858,-1419,11
2245,-27334,-4865,3,3251,8782,-1386,12
80,-27885,-7119,0,3278,8702,-1328,11
-2375,-28393,-9659,0,3302,8592,-1262,10
-4737,-28773,-12299,2,3312,8476,-1227,11
-6730,-29009,-14302,2,3324,8339,-1143,11
-8947,-29161,-16508,2,3072,8223,-1083,10
-10594,-29225,-17904,3,3332,8134,-1068,13
-11628,-29255,-18994,2,3312,8062,-1037,9
-12177,-29291,-19606,3,3308,8040,-1018,9
-12391,-29091,-19803,3,3316,8010,-1041,11
-12409,-29123,-19836,3,3300,7982,-789,11
-12017,-29491,-19393,3,3292,7992,-1036,12
-11422,-29745,-18610,1,3264,8076,-1069,11
-10148,-29904,-17059,0,3264,8191,-1107,10
-8254,-29972,-14885,0,3237,8321,-1144,13
-5861,-29884,-12264,3,3210,8420,-1202,9
-3219,-29495,-9518,4,3194,8556,-1294,9
-729,-28965,-6687,3,3174,8617,-1332,8
1594,-28335,-4753,4,3166,8723,-1402,11
3726,-27651,-2596,3,3142,8775,-1464,11
5232,-27154,-1017,4,3153,8847,-1537,12
7115,-26463,852,2,3144,8907,-1564,11
8850,-25809,2639,3,3127,8942,-1639,10
10193,-25169,4260,2,3108,9002,-1663,12
11569,-24605,5587,3,3118,9044,-1715,12
12572,-24231,6582,3,3130,9096,-1722,12
13300,-23923,7361,3,3134,9152,-1732,11
13997,-23618,8053,3,3135,9195,-1732,11
14447,-23432,8415,2,3120,9240,-1759,11
14890,-23210,8887,1,3133,9285,-1755,11
15014,-23148,9022,2,3119,9299,-1746,10
14983,-23186,8896,2,3149,9311,-1766,11
14525,-23368,8388,2,3163,9295,-1727,10
13752,-23742,7293,3,3150,9288,-1719,13
12118,-24305,5617,2,3188,9246,-1665,11
10577,-25003,3530,1,3193,9171,-1593,9
8894,-25491,1639,3,3224,9064,-1555,11
6487,-26240,-896,2,3237,8967,-1470,11
4202,-26885,-3263,1,3267,8849,-1408,12
2221,-27408,-5038,3,3284,8753,-1349,12
462,-27839,-6804,4,3289,8674,-1329,11
-1193,-28275,-8481,2,3290,8619,-1302,12
-2790,-28668,-10122,4,3301,8544,-1246,10
-4469,-29030,-11862,4,3283,8480,-1211,9
-5650,-29308,-13307,2,3273,8396,-1168,10
-7482,-29602,-15230,2,3294,8300,-1133,11
-9049,-29666,-16761,3,3283,8215,-1089,11
-10067,-29648,-17691,2,3276,8116,-1072,11
-10472,-29584,-18008,4,3287,8061,-1083,9
-10470,-29612,-18008,1,3284,8094,-1077,11
-10070,-29684,-17247,4,3265,8101,-1095,11
-8916,-29790,-16132,2,3255,8157,-1103,13
-6983,-29819,-13953,3,3244,8292,-1177,8
-5146,-29680,-11978,3,3222,8410,-1246,12
-2729,-29313,-9353,3,3197,8532,-1309,10
-355,-28803,-6860,3,3183,8634,-1383,11
1708,-28175,-4479,1,3173,8712,-1448,11
3941,-27476,-2175,2,3153,8788,-1469,10
5975,-26839,-77,2,3163,8858,-1566,11
7819,-25910,1824,3,3149,8936,-1594,9
9433,-25545,3428,3,3146,9010,-1611,12
10371,-25159,4201,3,3159,9091,-1675,10
10997,-24903,4858,3,3163,9139,-1682,9
11649,-24653,5502,3,3154,9220,-1675,12
12588,-24221,6535,3,3152,9242,-1741,11
13790,-23640,7772,2,3159,9257,-1739,12
15087,-23142,8913,4,3164,9289,-1765,10
15553,-22800,9501,2,3167,9319,-1789,11
15701,-22776,9558,2,3172,9346,-1796,11
15570,-22840,9355,3,3149,9343,-1784,10
14973,-23078,8675,3,3174,9328,-1736,11
13832,-23536,7055,3,3187,9303,-1678,11
11948,-24327,5226,2,3211,9265,-1614,13
9385,-25335,2453,2,3234,9152,-1531,9
6371,-26399,-708,1,3229,9097,-1415,11
3216,-27471,-3975,4,3253,8981,-1328,10
182,-28406,-7052,4,3253,8856,-1217,10
-1821,-28926,-9500,3,3260,8744,-1166,10
-4766,-29382,-12497,2,3261,8590,-1088,10
-7333,-29602,-15083,3,3289,8420,-1031,10
-9324,-29635,-17053,4,3298,8296,-1003,12
-10776,-29563,-18424,1,3312,8188,-1014,12
-11674,-29519,-19456,3,3311,8113,-995,10
-12135,-29445,-19667,1,3299,8073,-1016,10
-12147,-29455,-19668,4,3289,8022,-1032,12
-11790,-29525,-19249,3,3280,8028,-1064,11
-10724,-29713,-18005,1,3269,8097,-1085,8
-8992,-29916,-16092,3,3249,8233,-1143,11
-6836,-29902,-13656,3,3225,8333,-1195,9
-4571,-29623,-10950,2,3204,8465,-1256,8
-1907,-29103,-8094,2,3172,8565,-1337,12
854,-28513,-5190,3,3163,8654,-1403,10
3630,-27393,-2334,2,3147,8754,-1474,11
5700,-26946,-507,2,3134,8835,-1561,13
8371,-25935,2248,0,3121,8920,-1640,11
11021,-24889,4962,2,3113,9000,-1698,12
13456,-23804,7463,1,3114,9053,-1800,10
15473,-22910,9526,4,3102,9123,-1860,10
17266,-22116,11336,4,3118,9186,-1866,12
19027,-21315,13023,2,3115,9261,-1915,11
20728,-20495,14784,4,3115,9303,-1935,11
21728,-19967,15992,3,3112,9344,-1975,7
23019,-19336,17177,3,3106,9394,-2007,12
23659,-19024,17673,1,3114,9444,-2023,10
23449,-19122,17171,2,3128,9494,-2000,13
22598,-19617,16404,1,3137,9451,-1939,11
20861,-20572,14586,0,3147,9491,-1883,11
18313,-21842,11810,2,3161,9465,-1756,11
14554,-23604,7701,1,3166,9374,-1649,11
9943,-25495,2807,1,3205,9240,-1491,12
6717,-26820,-1077,2,3231,9095,-1365,9
2279,-28095,-5580,2,3248,8889,-1257,9
-1471,-28825,-9363,1,3278,8695,-1169,11
-4519,-29303,-12333,4,3287,8554,-1108,11
-6862,-29559,-14633,3,3302,8463,-1107,11
-8792,-29587,-16565,2,3304,8340,-1088,13
-10394,-29575,-18268,2,3303,8229,-1073,10
-11750,-29485,-19643,3,3305,8105,-1021,11
-12603,-29199,-20264,2,3322,8012,-1001,12
-13449,-28747,-21128,2,3315,7955,-999,10
-13940,-27102,-21585,2,3313,7901,-1003,12
-14017,-27706,-21644,3,3317,7887,-1023,11
-13861,-27945,-21445,2,3288,7875,-1016,12
-13269,-28337,-20661,3,3305,7907,-1053,11
-12025,-29731,-19075,2,3273,7997,-1086,10
-10032,-30012,-16724,2,3269,8137,-1112,11
-7983,-30030,-14790,2,3233,8325,-1205,10
-4977,-29773,-11550,3,3233,8500,-1291,11
-1985,-29263,-8438,2,3209,8622,-1341,11
796,-28530,-5578,0,3184,8731,-1407,10
3233,-27839,-3072,4,3180,8827,-1478,12
5272,-27132,-956,2,3173,8876,-1542,11
6959,-26502,771,3,3168,8949,-1567,10
8007,-26087,1914,2,3177,9025,-1592,10
8444,-25980,2227,1,3182,9071,-1613,10
8446,-25984,2259,2,3176,9106,-1588,11
8805,-25821,2717,2,3182,9128,-1595,11
9511,-25527,3347,1,3195,9155,-1621,9
10265,-25157,4096,3,3189,9165,-1640,11
10927,-24871,4702,1,3185,9183,-1678,10
11339,-24675,5080,3,3189,9205,-1679,10
11519,-24593,5252,2,3201,9234,-1673,12
11515,-24619,5200,5,3186,9254,-1674,11
11261,-24681,4839,1,3193,9223,-1668,9
10615,-24897,4025,3,3207,9195,-1664,10
9466,-25331,2622,4,3236,9140,-1584,12
7907,-25783,928,1,3253,9085,-1537,12
6407,-26304,-679,3,3262,9020,-1495,10
5064,-26732,-2068,1,3251,8976,-1442,11
3709,-27130,-3523,4,3278,8926,-1400,11
2602,-27461,-4517,2,3276,8846,-1367,12
1054,-27863,-6108,1,3272,8770,-1331,11
-547,-28239,-7714,1,3296,8696,-1290,11
-2155,-28599,-9407,1,3298,8607,-1256,10
-3807,-28947,-11092,2,3300,8543,-1210,11
-5554,-29298,-12860,3,3286,8493,-1175,11
-7371,-29516,-14757,2,3304,8394,-1137,9
-8905,-29641,-16654,2,3310,8288,-1095,10
-10160,-29625,-17907,1,3302,8157,-1076,11
-11430,-29521,-19021,2,3312,8068,-1060,10
-12097,-29465,-19927,3,3327,8025,-1068,12
-12151,-29475,-19694,2,3302,8018,-1046,11
-11518,-29613,-18909,2,3308,8062,-1077,10
-9837,-29878,-16952,3,3292,8155,-1133,11
-7092,-29896,-13907,4,3266,8339,-1167,10
-3827,-29545,-10374,2,3229,8499,-1258,10
-1695,-29084,-7812,1,3201,8635,-1351,10
1148,-28346,-4906,2,3177,8720,-1424,11
3517,-27460,-2539,1,3171,8810,-1488,11
5547,-27014,-472,1,3165,8864,-1542,11
7392,-26317,1427,3,3155,8928,-1614,10
9139,-25653,3189,3,3157,8958,-1636,11
10629,-25047,4768,4,3147,9032,-1641,11
11767,-24559,5714,3,3142,9089,-1676,8
12836,-24115,6842,1,3157,9153,-1717,10
13815,-23684,7825,4,3151,9197,-1734,11
15295,-23006,9355,2,3164,9264,-1796,11
17019,-22256,11022,1,3157,9309,-1832,10
18244,-21532,12402,1,3153,9341,-1844,10
19212,-21120,13203,0,3159,9359,-1855,12
19392,-21075,13315,4,3145,9397,-1877,12
19144,-21480,12908,2,3178,9422,-1864,12
18100,-21992,11635,4,3147,9445,-1821,12
16661,-22476,10245,2,3163,9403,-1721,12
13889,-23758,7220,4,3194,9348,-1604,13
10429,-25241,3557,3,3205,9263,-1470,12
6796,-26583,-197,2,3225,9162,-1365,11
3371,-27676,-3815,3,3247,9070,-1275,12
128,-28490,-7131,3,3270,8946,-1166,11
-2654,-29059,-10039,4,3282,8808,-1116,12
-5303,-29385,-12753,1,3300,8649,-1075,11
-6974,-29543,-14686,2,3292,8509,-1023,11
-9169,-29613,-16893,4,3324,8363,-982,12
-10936,-29527,-18460,0,3331,8241,-976,11
-12109,-29429,-19917,2,3338,8124,-958,11
-12407,-29225,-19943,2,3343,8062,-991,10
-12199,-29483,-19669,3,3334,8072,-1043,10
-11328,-29663,-18667,3,3314,8100,-1051,11
-9780,-29870,-16903,2,3286,8217,-1097,12
-8489,-29954,-15188,2,3280,8359,-1147,10
-6254,-29818,-12742,2,3244,8448,-1231,11
-3842,-29573,-10178,2,3235,8549,-1300,11
-1401,-29071,-7617,2,3203,8653,-1352,11
1128,-28455,-4957,4,3181,8758,-1432,11
3770,-27639,-2204,2,3187,8810,-1498,11
6395,-26705,722,0,3163,8892,-1577,10
9009,-25695,2898,2,3156,8979,-1653,8
11041,-24869,5007,3,3151,9014,-1703,11
13544,-23776,7558,3,3141,9062,-1798,10
16089,-22618,10189,3,3117,9132,-1868,12
18617,-21439,12719,3,3121,9172,-1959,11
