hx_x,hx_y,hx_z,hx_temp,hy_x,hy_y,hy_z,hy_temp
12308,-5849,-32768,11,2851,-28094,26701,12
12338,-5851,-32768,11,2863,-28092,26737,11
12346,-5845,-32768,9,2866,-28096,26707,12
12362,-5847,-32768,11,2865,-28070,26726,12
12318,-5849,-32768,10,2859,-28070,26711,11
12366,-5859,-32768,11,2848,-28086,26698,10
12294,-5851,-32768,9,2840,-28114,26670,10
12294,-5849,-32768,9,2833,-28153,26620,13
12290,-5843,-32768,10,2830,-28156,26596,10
12306,-5841,-32768,11,2814,-28196,26548,10
12268,-5849,-32768,9,2804,-28212,26440,10
12823,-5876,-32768,11,2627,-28508,25820,12
12348,-5838,-32768,11,2234,-29175,24087,12
9519,-5542,-32768,10,833,-31119,18405,11
-91,-1820,-32768,10,-2006,-32768,7838,10
-10914,6813,-32768,11,-4918,-32768,-6494,11
-14865,31466,-32409,10,-1613,-30845,-18649,11
11396,11028,23965,11,-5363,-32768,-8652,12
-3225,32767,-25265,11,-4101,-32448,-15583,11
14506,32384,1036,10,-4912,-32740,-12464,11
4643,32767,-12359,11,-5043,-32768,-12073,11
6967,32767,-9624,10,-5123,-32768,-11872,11
8121,32767,-7946,9,-5067,-32768,-12073,11
8152,32767,-7943,10,-5071,-32768,-12137,12
8153,32767,-7952,12,-5043,-32768,-12156,11
8161,32767,-7942,13,-5031,-32768,-12185,10
8141,32767,-7946,8,-5047,-32768,-12217,11
8143,32767,-7938,10,-5027,-32768,-12228,13
8146,32767,-7974,10,-5025,-32768,-12263,10
7870,32767,-8532,9,-4851,-32715,-12922,10
7780,32767,-8598,11,-4908,-32768,-12688,12
6882,32767,-10125,11,-5041,-32768,-12237,12
5664,32767,-12334,10,-5088,-32768,-12263,10
4271,32767,-14214,11,-5238,-32768,-11020,10
1797,32767,-17941,11,-5457,-32768,-6599,10
-1702,32767,-23584,11,-4143,-32768,1365,12
-6889,32767,-29671,10,-1379,-32768,12568,12
-11546,30743,-32768,10,1138,-30473,20658,13
-15529,24557,-32768,11,3894,-24954,31204,11
-16523,18339,-32768,8,5085,-11343,32767,12
-16079,15103,-32768,10,932,3030,32767,12
-15643,12953,-32768,9,-5857,10886,32767,12
-15908,15124,-32768,9,-10340,15847,32767,12
-15882,23177,-32768,8,-11369,16241,32767,12
-9528,32312,-32768,11,-14181,17079,32767,13
40,32767,-17569,11,-16941,17339,32767,12
9882,32767,-4778,9,-17873,17317,32767,11
17578,28743,11762,11,-16120,17279,32767,11
9097,7520,31009,10,-12041,16477,32767,13
-11293,-9843,32767,9,-7605,13104,32767,13
-32768,-17199,32767,10,-1608,4259,32767,12
-32768,-12017,32767,10,4874,-23263,30625,10
-32768,-7799,32767,12,-1563,-32768,3705,9
-32768,-5328,32767,11,-4809,-32717,-15098,14
-32768,-7502,32767,9,7829,-22239,-29657,11
-32768,-10285,32767,11,27759,-4944,-32768,11
-32768,-12051,32767,9,32767,5407,-32768,12
-32768,-14176,32767,10,32767,3826,-32768,13
-32768,-15864,32767,12,32767,2063,-28694,11
-31342,-17352,32767,10,32767,1212,-22406,11
-4637,-4775,32767,12,32767,504,-15646,11
17616,25452,13883,10,32190,-345,-10909,12
6345,32767,-15951,9,32329,-175,-12265,13
-7973,32767,-32641,10,32767,705,-19075,11
-15959,14337,-32768,10,32767,2614,-32759,11
-192,-2453,-32768,10,32767,4826,-32768,10
4629,-4726,-32768,11,32767,3744,-32768,11
12108,-5914,-32768,12,27861,-6931,-32768,10
21092,-5722,-24346,12,3335,-30213,-19179,14
18903,-5936,-30710,12,-4530,-32768,2362,10
10838,-5744,-32768,10,2428,-28630,29422,11
2033,-3301,-32768,11,1515,1535,32767,11
-2783,396,-32768,11,-5642,10420,32767,13
-9440,5730,-32768,11,-7165,12657,32767,12
-15666,15595,-32768,10,-8387,14810,32767,13
-14528,26691,-32768,11,-11373,16242,32767,11
-5183,32767,-26709,9,-14836,17165,32767,12
5212,32767,-12071,10,-18463,17281,32767,12
6264,32767,-11155,10,-18370,17293,32767,11
9829,32767,-5178,9,-17433,17335,32767,11
15093,31647,6375,10,-16367,17260,32767,9
16193,18509,21564,11,-12866,16734,32767,12
-7020,-7004,32767,10,-7741,13232,32767,10
-32373,-17420,32767,12,-449,2815,32767,12
-32768,-11808,32767,10,2995,-28168,24069,11
-32768,-5033,32767,11,-5430,-32768,-12564,10
-32768,-7124,32767,9,8872,-18168,-32703,11
-32768,-11267,32767,10,32767,3909,-32768,10
-32768,-14588,32767,12,32767,3077,-32768,11
-32768,-17035,32767,11,32767,1732,-25553,11
-12185,-9597,32767,11,32767,857,-19644,11
15285,22253,16844,11,32084,-475,-9797,12
7873,32767,-12563,10,30234,-1944,-5409,10
-4640,32767,-27771,11,31080,-1197,-6640,10
-16572,17912,-32768,11,32767,713,-19313,12
-1583,-1028,-32768,10,32767,2903,-32768,11
-355,-1870,-32768,10,32767,3458,-32768,9
2627,-3784,-32768,12,32767,5109,-32768,11
10054,-5690,-32768,9,32596,-798,-32768,11
18296,-5983,-28487,9,4779,-26729,-20144,11
20013,-5866,-27247,9,-4683,-32768,-1296,13
12230,-5773,-32768,9,2008,-29264,25147,13
2552,-3621,-32768,10,1827,1143,32767,10
-2733,252,-32768,11,-5553,10126,32767,13
-9510,5791,-32768,11,-6624,11927,32767,11
-16260,18583,-32768,9,-9078,15045,32767,10
-11416,31892,-32768,10,-12526,16661,32767,11
-2048,32767,-22288,10,-17058,17344,32767,14
5715,32767,-12124,10,-18494,17298,32767,12
6755,32767,-10370,10,-18111,17316,32767,11
9441,32767,-5912,10,-17594,17337,32767,11
13504,32326,2698,9,-17016,17336,32767,8
17763,27301,14781,12,-13445,16821,32767,9
12603,12639,25239,11,-2998,5514,32767,11
1857,-1443,32767,9,3232,-28015,24177,13
-10148,-8939,32767,11,-5000,-32768,-11297,12
-25106,-16083,32767,10,19809,-6692,-32768,12
-32768,-16531,32767,11,32767,2289,-27170,10
-32768,-16576,32767,10,32767,2466,-30742,12
-18037,-12289,32767,11,32767,1512,-24432,9
16320,20289,17665,10,32604,24,-13245,12
10044,32767,-9661,10,30916,-1435,-5776,11
1908,32767,-17880,9,31013,-1271,-6307,11
-9494,32767,-32347,10,31934,-517,-10059,11
-16723,15431,-32768,10,32767,905,-20609,12
-2995,298,-32768,9,32767,2440,-31227,11
-1631,-802,-32768,9,32767,2388,-30931,13
-1322,-1076,-32768,8,32767,2426,-31530,11
1552,-3579,-32768,12,32767,4566,-32768,13
8883,-5566,-32768,8,31045,-2840,-32768,10
21926,-5638,-22057,10,-4500,-32768,-11553,11
15928,-5962,-32768,10,-1191,-32768,13550,12
5328,-4736,-32768,10,4978,-10077,32767,10
-1769,-710,-32768,9,-4309,9254,32767,12
-5151,2874,-32768,10,-5680,10459,32767,12
-14028,9726,-32768,9,-7259,12805,32767,12
-16294,20687,-32768,9,-10335,15847,32767,10
-11203,31238,-32768,10,-13053,16795,32767,12
-2210,32767,-22786,11,-16434,17312,32767,12
5541,32767,-12212,9,-18205,17310,32767,12
6018,32767,-11501,11,-18037,17325,32767,10
9267,32767,-4959,11,-17584,17321,32767,10
16275,30655,7737,8,-16099,17284,32767,10
10025,8490,28351,10,-12261,16555,32767,12
-19924,-13545,32767,11,-4954,8777,32767,12
-32768,-15676,32767,8,4951,-17367,32767,12
-32768,-8026,32767,10,-2468,-32768,-1302,13
-32768,-6401,32767,10,2796,-25103,-27642,11
-32768,-10474,32767,10,31036,380,-32768,12
-32768,-14661,32767,10,32767,4971,-32768,11
-32768,-16805,32767,10,32767,2428,-31502,12
-19977,-13253,32767,11,32767,1531,-24821,14
1769,-1068,29654,8,32767,370,-16010,10
17949,29408,9575,11,31630,-848,-7881,11
6960,32767,-12123,11,30848,-1494,-5728,13
-4092,32767,-27681,11,31285,-916,-7896,11
-16421,22026,-32768,11,32451,-11,-15291,12
-4209,-806,-32768,9,32767,1886,-29245,8
-1104,-1244,-32768,9,32767,2692,-32768,12
1125,-2865,-32768,10,32767,4763,-32768,9
7964,-5613,-32768,10,32293,-1351,-32768,10
19833,-6003,-26020,9,-1359,-31561,-15940,11
15827,-6085,-32768,13,-4256,-32768,4924,11
5136,-4230,-32768,11,4488,-17357,32767,11
-2236,-225,-32768,9,-5106,9425,32767,12
-6339,3832,-32768,10,-6276,11405,32767,11
-14326,10209,-32768,8,-8007,13811,32767,11
-15836,23188,-32768,11,-11253,16209,32767,12
-9049,32767,-30596,9,-14445,17109,32767,13
2372,32767,-16111,10,-17807,17319,32767,12
5566,32767,-12313,9,-18276,17279,32767,11
6167,32767,-10939,9,-18110,17297,32767,13
9566,32767,-5610,13,-17694,17320,32767,12
15915,30985,6854,10,-16438,17302,32767,11
17230,21705,19050,11,-12690,16667,32767,11
625,-2506,32767,11,-3206,5787,32767,11
-24832,-16711,32767,10,3216,-27740,24703,11
-32768,-15539,32767,13,-4790,-32556,-16241,12
-32768,-10105,32767,12,21926,-5720,-32768,13
-32768,-14692,32767,11,32767,4984,-32768,11
-32768,-17249,32767,10,32767,2466,-30475,10
-16042,-11616,32767,10,32767,1111,-21660,10
12921,19075,18562,13,32287,-289,-11188,13
11230,32767,-7971,10,30645,-1622,-5534,12
1035,32767,-19087,10,31029,-1231,-6445,11
-10530,32410,-32768,9,31589,-546,-9245,11
-16212,14546,-32768,9,32767,590,-19670,11
-1363,-1040,-32768,11,32767,2468,-31696,11
-1152,-1315,-32768,10,32767,2681,-32768,11
1382,-3028,-32768,10,32767,5046,-32768,11
9399,-5694,-32768,11,30845,-2955,-32768,11
19961,-5902,-26930,9,-2301,-31933,-14725,12
15409,-6099,-32768,10,-2930,-32768,7024,11
3265,-3977,-32768,10,4909,-14179,32767,12
-2494,582,-32768,10,-5211,9623,32767,12
-8240,5008,-32768,10,-6648,11958,32767,10
-16155,17319,-32768,11,-9615,15514,32767,14
-12293,30372,-32768,11,-12876,16735,32767,12
-425,32767,-19966,8,-17311,17310,32767,12
5597,32767,-12317,11,-18285,17284,32767,12
6194,32767,-10770,10,-18169,17298,32767,13
9328,32767,-6036,12,-17650,17314,32767,12
14903,31016,6404,10,-16623,17321,32767,13
17273,21918,18889,11,-11219,16066,32767,13
2161,-3132,32767,11,322,1921,32767,12
-30286,-17571,32767,11,1490,-30617,17747,13
-32768,-9123,32767,11,-3365,-29363,-24089,12
-32768,-9789,32767,10,25766,-4029,-32768,12
-32768,-13792,32767,11,32767,5530,-32768,10
-32768,-16601,32767,11,32767,2254,-30443,10
-28790,-17176,32767,12,32767,1568,-24938,12
2061,-798,31406,10,32767,362,-16052,12
17999,29953,8709,10,31646,-848,-7877,11
6778,32767,-11688,12,30613,-1572,-5646,12
-2546,32767,-23768,9,30980,-1220,-6421,9
-15024,26029,-32768,11,32121,-87,-12343,11
-8646,2953,-32768,11,32767,1588,-25330,12
-938,-1387,-32768,11,32767,2757,-32768,9
2499,-3740,-32768,9,32767,5403,-32768,13
11437,-6058,-32768,9,22785,-9696,-32768,11
20500,-5972,-30706,9,-5436,-32768,-2775,11
9681,-5647,-32768,11,953,-30735,21707,11
318,-1693,-32768,8,635,2602,32767,11
-5581,3304,-32768,9,-5471,10490,32767,13
-14028,9638,-32768,9,-7494,13404,32767,13
-16059,22235,-32768,11,-11003,16137,32767,11
-7680,32767,-30142,9,-14480,17112,32767,11
5211,32767,-12578,11,-18223,17290,32767,12
5722,32767,-12031,9,-18095,17316,32767,13
6854,32767,-10198,12,-17852,17318,32767,12
9613,32767,-4816,11,-17354,17339,32767,10
14920,31745,6329,9,-16546,17329,32767,11
17660,24358,16390,11,-8371,13930,32767,12
13840,14571,25570,9,4936,-13360,32767,12
374,-2901,32767,11,-4298,-32768,-4289,11
-23532,-15500,32767,11,22748,-8118,-32768,12
-32768,-15278,32767,12,32767,1248,-24579,11
-32768,-17273,32767,9,32767,2272,-29474,13
-6711,-6263,32767,11,32767,1034,-19870,12
17479,23659,12117,8,32257,-309,-11043,11
11038,32767,-5381,10,30734,-1571,-5562,11
2187,32767,-17617,10,30900,-1357,-6050,11
-8867,32511,-32768,11,31958,-481,-10338,11
-15811,12436,-32768,10,32767,1276,-23174,12
-1319,-1080,-32768,11,32767,2666,-32768,12
-361,-2170,-32768,10,32767,3398,-32768,11
4509,-4616,-32768,11,32767,3451,-32768,12
17291,-5985,-29659,9,8379,-26490,-23248,10
21015,-5774,-26280,9,-4978,-32768,-631,11
14645,-5956,-32768,8,937,-30819,23712,13
7225,-5199,-32768,10,5149,-14417,32767,12
466,-2198,-32768,10,1457,1228,32767,12
-16230,18056,-32768,11,2204,-3609,32767,12
17508,27794,14047,10,-5284,-29696,-25356,12
17683,26995,8355,10,22623,-10043,-30684,9
-215,32767,-19657,12,-712,-32638,8452,12
13033,32767,-1425,9,619,-30079,-16027,13
8253,32767,-5073,9,-4456,-32503,-15047,11
8259,32767,-7461,9,-5299,-32768,-11488,12
8136,32767,-7974,10,-5057,-32768,-12204,11
8131,32767,-7952,10,-4983,-32768,-12414,11
8135,32767,-7977,11,-4988,-32768,-12428,10
8131,32767,-7990,9,-4989,-32768,-12456,12
8125,32767,-7993,9,-4972,-32768,-12438,9
8137,32767,-7999,10,-4968,-32768,-12434,13
8143,32767,-8003,10,-4974,-32768,-12448,12
8123,32767,-7994,11,-4979,-32768,-12437,13
8123,32767,-8046,10,-4936,-32768,-12839,13
7153,32767,-9812,10,-4268,-32671,-14738,11
4966,32767,-14104,11,-2979,-32279,-16577,12
-271,32767,-21098,9,-1247,-31406,-18535,11
-6251,32767,-29530,9,-1008,-30990,-18981,12
-11546,30226,-32768,11,-1327,-31309,-18011,13
-15310,24354,-32768,9,-4579,-32655,-12129,9
-15825,14159,-32768,10,-4825,-32768,-1069,12
-8830,4203,-32768,10,-958,-32661,13416,13
717,-2809,-32768,9,3836,-25378,31377,12
3959,-4358,-32768,8,4499,-6823,32767,13
26,-1604,-32768,11,-1139,5629,32767,12
-4341,2122,-32768,12,-5659,10422,32767,12
-12245,7827,-32768,11,-7140,12597,32767,11
-16293,22084,-32768,10,-10259,15785,32767,11
-10610,31710,-32768,10,-13848,16989,32767,11
4228,32767,-13030,10,-18820,17279,32767,13
8610,32767,-6508,10,-17541,17339,32767,11
13626,32557,1877,10,-16607,17317,32767,11
17204,22425,18464,12,-13448,16849,32767,12
-1682,-4135,32767,11,-9961,15554,32767,11
-32768,-16117,32767,9,-6461,11545,32767,12
-32768,-13495,32767,10,2672,-2131,32767,12
-32768,-10813,32767,9,3043,-29344,21520,11
-32768,-6153,32767,8,-5148,-32768,-12482,12
-32768,-7058,32767,11,6992,-22971,-31028,12
-32768,-10255,32767,11,30578,-2444,-32768,12
-32768,-13050,32767,10,32767,5572,-32768,12
-32768,-15619,32767,10,32767,2371,-30072,12
-32768,-17385,32767,11,32767,1703,-25967,12
-18339,-12203,32767,11,32767,647,-18135,12
10834,11010,25051,8,32115,-584,-9203,11
15526,32421,1104,12,30860,-1429,-5869,10
304,32767,-24239,11,31187,-1154,-7256,9
-14932,25124,-32768,12,32767,404,-17141,12
-5272,2255,-32768,8,32767,4625,-32768,11
8246,-5507,-32768,11,30336,-3435,-32768,12
19263,-5909,-27653,10,955,-30077,-19304,12
18213,-5994,-32155,11,-3310,-32768,5331,10
8381,-5422,-32768,10,4693,-20353,32767,12
-1044,-1246,-32768,9,-5019,9840,32767,11
-4966,3194,-32768,10,-5824,10681,32767,12
-12724,8270,-32768,11,-7245,12791,32767,11
-16264,20810,-32768,11,-10169,15758,32767,14
-12722,30768,-32768,10,-13188,16825,32767,11
-1539,32767,-19414,10,-17118,17321,32767,11
5750,32767,-12055,10,-18416,17297,32767,12
7615,32767,-9129,11,-17849,17343,32767,11
11879,32767,42,10,-17116,17349,32767,12
17784,25933,15078,13,-15002,16910,32767,12
-1722,-4190,32767,12,-10397,15791,32767,12
-32768,-16408,32767,12,-3918,6859,32767,12
-32768,-11898,32767,11,4184,-24698,29094,13
-32768,-6390,32767,10,-4898,-32768,-6965,12
-32768,-6833,32767,10,9328,-20492,-31294,12
-32768,-11454,32767,11,32767,4489,-32768,11
-32768,-15481,32767,11,32767,2820,-32768,11
-32768,-17633,32767,10,32767,2159,-29540,11
-10074,-8457,32767,10,32767,1184,-21299,9
10437,10373,23916,10,32656,56,-12551,11
16537,32536,2728,8,31347,-1105,-6243,12
6190,32767,-12751,9,30688,-1521,-5701,11
-2089,32767,-23062,8,31123,-1207,-6520,12
-12798,30439,-32768,10,31982,-459,-10397,12
-16240,12713,-32768,7,32767,801,-20020,10
-3909,1330,-32768,9,32767,4582,-32768,11
9356,-5604,-32768,9,31402,-5314,-32768,13
21129,-5602,-22958,9,-4455,-32768,-8440,11
11849,-5826,-32768,10,1598,-28029,28184,11
194,-2149,-32768,12,-2792,6225,32767,12
-12464,8103,-32768,9,-6713,12076,32767,13
-15821,23281,-32768,11,-10742,16020,32767,12
-5858,32767,-27530,10,-14550,17115,32767,11
3021,32767,-12925,10,-18278,17311,32767,11
5655,32767,-12210,11,-18306,17315,32767,11
5919,32767,-11780,12,-18242,17313,32767,13
7396,32767,-8725,10,-17745,17337,32767,12
11789,32767,-353,8,-17080,17341,32767,12
17749,27732,13155,10,-15153,17135,32767,12
4098,817,32767,11,-9290,13348,32767,10
-24463,-16813,32767,12,3483,-4121,32767,12
-32768,-12355,32767,12,-171,-32314,7134,12
-32768,-6294,32767,10,2000,-28623,-24269,13
-32768,-10260,32767,11,29752,-3032,-32768,10
-32768,-13934,32767,10,32767,3865,-32768,11
-32768,-16369,32767,10,32767,2482,-31758,11
-24866,-14056,32767,10,32767,1590,-25087,12
8517,8209,22427,12,32767,140,-14973,11
16265,32037,4009,11,31429,-1048,-6306,10
2712,32767,-19619,9,30995,-1267,-6498,11
-14510,27046,-32768,9,32642,212,-17417,11
-1120,-1154,-32768,8,32767,2744,-32768,10
127,-2268,-32768,9,32767,3368,-32768,12
5234,-5343,-32768,10,32767,5458,-32768,11
15790,-6111,-31744,10,19415,-12522,-32768,11
21197,-5904,-28362,11,-5350,-32768,-8553,11
12817,-5842,-32768,10,1819,-29343,25162,11
1356,-2873,-32768,12,436,5456,32767,11
-5135,2954,-32768,10,-5986,10990,32767,12
-15681,14452,-32768,10,-8553,14491,32767,11
-12878,30725,-32768,10,-11684,16426,32767,12
-41,32767,-17372,11,-16699,17311,32767,11
5499,32767,-12475,9,-18314,17299,32767,11
5639,32767,-12196,9,-18296,17297,32767,12
6923,32767,-10065,10,-17791,17317,32767,11
11050,32767,-2968,10,-17483,17333,32767,14
17010,29130,11059,9,-11347,16117,32767,13
13388,13600,24850,10,2369,-1403,32767,9
-9716,-9091,32767,11,2816,-30419,18180,14
-32768,-16400,32767,10,-2131,-28896,-24508,12
-32768,-12351,32767,9,32767,2194,-32768,12
-32768,-15236,32767,11,32767,2085,-27072,11
-32768,-16713,32767,13,32767,2210,-28927,12
-25720,-15045,32767,12,32767,1007,-20968,10
5075,2935,26361,9,32472,-103,-12516,13
16609,32162,4871,9,31526,-955,-7384,13
3097,32767,-16541,10,30625,-1654,-5543,11
-9869,31659,-32768,9,31508,-738,-8916,12
-16239,14447,-32768,10,32767,1071,-21820,11
-517,-1766,-32768,10,32767,3438,-32768,11
5025,-4827,-32768,11,32767,4527,-32768,12
15749,-6162,-32345,10,20137,-11989,-31488,11
17987,-5963,-31833,9,-5410,-32768,-6877,12
6724,-5134,-32768,9,3015,-27427,29389,10
-810,-579,-32768,10,-5302,9683,32767,12
-7350,4538,-32768,8,-6513,11753,32767,10
-16251,18435,-32768,11,-9138,15664,32767,11
-10340,32539,-31726,9,-13388,17134,32767,12
4501,32767,-12203,12,-18186,17305,32767,11
6182,32767,-11423,12,-17991,17316,32767,13
8636,32767,-7164,13,-17593,17349,32767,13
14943,30956,7008,12,-16232,17263,32767,14
8979,7047,32571,12,-11906,16047,32767,12
-26631,-16773,32767,11,-6639,11515,32767,12
-32768,-15328,32767,10,-1585,4259,32767,11
-32768,-14224,32767,9,3963,-5134,32767,12
-32768,-13437,32767,12,5083,-15276,32767,13
-31807,-17362,32767,10,2471,-29168,21762,10
-1203,32704,-32768,12,983,-29601,-21879,13
-4005,32767,-11293,8,-4433,-32563,-13273,12
17299,23234,16348,10,-4164,-32267,-15347,12
-27,32767,-18802,10,-5314,-32768,-10991,13
10173,32767,-10319,10,-4847,-32768,-12264,12
9654,32767,-7874,9,-5074,-32768,-12005,14
8443,32767,-7738,10,-5102,-32768,-12160,12
8223,32767,-7921,12,-5092,-32768,-12122,11
8226,32767,-7922,10,-5070,-32768,-12176,11
8217,32767,-7919,11,-5074,-32768,-12228,11
8212,32767,-7926,10,-5068,-32768,-12220,12
8220,32767,-7925,9,-5043,-32768,-12257,12
8215,32767,-7904,7,-5056,-32768,-12264,12
8211,32767,-7921,11,-5062,-32768,-12295,11
8215,32767,-7937,9,-5035,-32768,-12306,13
8219,32767,-7924,10,-5037,-32768,-12310,10
7374,32767,-9363,10,-4732,-32768,-13742,11
6966,32767,-10079,12,-4471,-32768,-14720,11
4493,32767,-15470,10,-1493,-31531,-19668,11
-4312,32767,-28431,8,4711,-26329,-25397,11
-13687,27810,-32768,10,14467,-16061,-32768,11
-16006,14902,-32768,10,26940,-5900,-32768,11
-4454,184,-32768,9,32767,264,-32768,12
6363,-5170,-32768,11,32767,2349,-32768,11
5758,-5010,-32768,10,32767,3717,-32768,11
5560,-4954,-32768,8,32767,3923,-32768,12
6528,-5201,-32768,9,32767,3398,-32768,12
9670,-5680,-32768,8,32244,-1341,-32768,12
14428,-6035,-32768,9,16469,-14657,-32730,12
21081,-5804,-25754,11,-2128,-31762,-15766,9
20145,-5977,-29370,11,-5353,-32768,-5387,11
14460,-6050,-32768,10,-373,-32229,15970,12
6693,-5153,-32768,9,3673,-23589,32759,12
751,-2411,-32768,10,2400,140,32767,11
-1583,-862,-32768,9,-4884,9060,32767,13
-4312,2110,-32768,9,-5461,10116,32767,11
-8634,5987,-32768,10,-6835,12192,32767,12
-15987,16346,-32768,9,-9275,15233,32767,12
-11774,30846,-32768,11,-12557,16732,32767,11
-577,32767,-17744,9,-16992,17327,32767,12
11144,32767,-46,10,-16561,17297,32767,12
16879,20066,20626,9,-13561,16871,32767,11
-19243,-13433,32767,10,-8449,14226,32767,12
-32768,-15677,32767,9,-3769,6726,32767,13
-32768,-13962,32767,11,4635,-9582,32767,11
-32768,-9883,32767,12,1954,-31018,16730,11
-32768,-5226,32767,10,-5160,-32256,-16898,12
-32768,-7482,32767,10,10725,-19195,-32768,10
-32768,-11920,32767,11,32767,615,-32768,11
-32768,-15870,32767,11,32767,2146,-27872,12
-25155,-15886,32767,12,32767,1821,-26734,11
2463,3913,27701,11,32767,254,-14950,12
15504,32666,-882,10,31040,-1301,-6113,12
4381,32767,-14316,9,30842,-1340,-6078,13
-4548,32767,-26136,11,31338,-930,-7796,12
-14527,27353,-32768,10,32226,-249,-12535,12
-14645,7779,-32768,10,32767,1067,-22804,11
-2166,-571,-32768,9,32767,2474,-31641,11
-1642,-777,-32768,7,32767,2436,-31246,12
-1365,-1043,-32768,11,32767,2474,-31607,12
887,-3219,-32768,9,32767,4929,-32768,12
10353,-5802,-32768,9,32767,-1125,-32768,12
21948,-5774,-25797,10,-2892,-32150,-13848,9
11774,-5831,-32768,11,-1574,-32283,16116,13
4931,-4644,-32768,11,5114,-7976,32767,12
-2158,-213,-32768,12,-5225,9647,32767,12
-10576,7616,-32768,10,-7341,12954,32767,13
-16278,20697,-32768,9,-11027,16156,32767,11
-9027,32477,-32023,8,-14191,17054,32767,12
747,32767,-16794,12,-17034,17315,32767,11
5835,32767,-11645,10,-18430,17286,32767,12
8522,32767,-7402,10,-17814,17331,32767,10
12789,32672,1385,10,-17343,17330,32767,13
17038,29892,11009,11,-15021,17172,32767,13
12587,12428,25420,12,-11448,16238,32767,11
-4171,-7100,32767,11,-5599,9591,32767,12
-29067,-17243,32767,12,4591,-14186,32767,10
-32768,-15168,32767,9,1945,-29895,16369,12
-32768,-9770,32767,12,-4512,-32396,-16806,12
-32768,-10266,32767,11,25681,-6325,-32768,12
-32768,-12966,32767,10,32767,5298,-32768,13
-32768,-16694,32767,9,32767,2040,-28514,12
-17554,-9897,32767,10,32767,1050,-21102,13
15638,18855,15648,10,32101,-363,-10758,11
9428,32767,-7968,8,31042,-1305,-5811,11
1675,32767,-18047,12,30937,-1343,-6263,11
-6786,32767,-28714,9,31371,-988,-7793,12
-12163,31181,-32768,9,32276,-217,-12611,10
-16596,17599,-32768,10,32767,805,-20705,10
-8723,4965,-32768,11,32767,1835,-27213,12
-1804,-626,-32768,11,32767,2476,-31547,11
-1695,-740,-32768,10,32767,2484,-31699,12
426,-2459,-32768,10,32767,3931,-32768,8
6223,-5078,-32768,11,32767,1829,-32768,11
16356,-6000,-29554,10,9202,-25161,-24702,11
19899,-5894,-27391,11,-4275,-32768,4527,12
11134,-5736,-32768,9,3078,-27524,31113,12
2011,-3224,-32768,11,3883,-3602,32767,13
-6083,3718,-32768,11,-3099,6318,32767,11
-14474,11857,-32768,10,-9195,15082,32767,12
-16037,22718,-32768,9,-11251,16214,32767,13
-12215,30493,-32768,10,-13129,17057,32767,11
-6455,32767,-27613,11,-15744,17241,32767,11
-57,32767,-19854,9,-17421,17337,32767,11
7156,32767,-9571,11,-16523,17301,32767,12
13550,32726,3162,9,-13165,16776,32767,13
17763,24991,15574,9,-8831,14066,32767,12
8105,6677,28744,10,-4172,7469,32767,12
-5704,-6087,32767,11,3077,-2431,32767,12
-23820,-15342,32767,10,5079,-17719,32767,12
-28601,-17182,32767,9,3819,-25652,29106,11
-30674,-17378,32767,9,2810,-28142,25234,13
-28640,-16977,32767,11,1156,-30830,17755,13
10099,32767,-21767,13,56,-30047,-21690,11
-5861,32767,-17061,8,448,-30313,-17611,11
16478,30892,4657,10,-5231,-32768,-12654,11
416,32767,-15679,9,-5132,-32768,-11742,10
7789,32767,-11984,11,-5204,-32768,-11615,12
8370,32767,-8343,11,-5150,-32768,-11848,12
8236,32767,-7908,10,-5124,-32768,-12032,11
8243,32767,-7898,10,-5094,-32768,-12090,10
8234,32767,-7905,9,-5096,-32768,-12128,10
8231,32767,-7912,11,-5074,-32768,-12168,10
8234,32767,-7900,12,-5070,-32768,-12165,10
8229,32767,-7897,10,-5068,-32768,-12205,12
8234,32767,-7918,12,-5062,-32768,-12241,12
8237,32767,-7917,11,-5054,-32768,-12230,12
8232,32767,-7926,12,-5041,-32768,-12272,11
8229,32767,-7913,12,-5058,-32768,-12281,10
8237,32767,-7905,11,-5039,-32768,-12291,11
8217,32767,-7908,10,-5037,-32768,-12285,11
8229,32767,-7893,10,-5037,-32768,-12304,11
8223,32767,-7886,11,-5033,-32768,-12317,11
8221,32767,-7898,10,-5045,-32768,-12344,11
8233,32767,-7885,9,-5013,-32768,-12332,12
8231,32767,-7891,10,-5011,-32768,-12361,11
8215,32767,-7953,10,-5013,-32768,-12313,10
8011,32767,-8272,11,-5061,-32768,-12185,11
7667,32767,-8913,11,-5157,-32768,-11572,10
7107,32767,-9979,10,-5259,-32768,-11572,10
6460,32767,-10814,11,-5285,-32768,-11471,11
5570,32767,-12472,10,-5305,-32768,-11535,9
4208,32767,-14332,10,-5297,-32768,-11449,11
1939,32767,-17811,12,-5394,-32768,-9907,12
-1184,32767,-23072,11,-5371,-32768,-5589,12
-6321,32767,-30669,10,-4243,-32768,426,11
-11838,30496,-32768,9,-2359,-32768,8559,12
-15728,22299,-32768,9,-301,-32169,15105,11
-15914,14765,-32768,11,2314,-28923,25044,13
-12047,7326,-32768,10,4472,-22736,32767,12
-7923,4542,-32768,9,5092,-11398,32767,10
-3083,482,-32768,10,2072,1400,32767,13
-279,-1824,-32768,10,-3948,7465,32767,12
-1423,-1058,-32768,10,-5249,9748,32767,13
