hx_x,hx_y,hx_z,hx_temp,hy_x,hy_y,hy_z,hy_temp
21677,-18033,15287,28,30561,-15183,20256,38
21686,-18043,15274,30,30564,-15187,20234,39
21667,-18051,15291,27,30542,-15172,20235,37
21680,-18051,15255,30,30562,-15189,20255,39
21681,-18047,15275,28,30548,-15169,20244,38
21650,-18041,15260,29,30577,-15178,20226,36
21687,-18047,15291,28,30540,-15177,20241,37
21667,-18041,15274,28,30574,-15177,20240,38
21677,-18043,15252,29,30544,-15176,20270,37
21677,-18047,15285,29,30558,-15171,20251,38
21683,-18039,15250,28,30548,-15182,20242,37
21678,-18053,15261,30,30562,-15164,20231,37
21663,-18037,15268,27,30558,-15157,20257,39
21673,-18047,15258,29,30566,-15173,20245,40
21679,-18053,15281,28,30534,-15181,20235,38
21662,-18061,15249,27,30540,-15166,20252,38
21679,-18049,15254,30,30540,-15171,20235,38
21673,-18055,15245,28,30558,-15169,20250,37
21704,-18059,15269,29,30554,-15161,20262,38
21681,-18059,15263,29,30550,-15183,20247,38
21647,-18037,15280,30,30546,-15180,20223,38
21679,-18053,15267,27,30554,-15175,20229,38
21680,-18053,15252,28,30538,-15178,20219,38
21669,-18049,15256,27,30544,-15171,20239,39
21680,-18041,15258,28,30540,-15178,20226,37
21677,-18039,15253,27,30534,-15171,20254,38
21663,-18047,15269,28,30546,-15169,20247,39
21676,-18071,15258,30,30542,-15174,20260,38
21661,-18045,15275,28,30540,-15178,20248,37
21678,-18051,15271,30,30544,-15168,20246,38
21684,-18057,15266,29,30534,-15174,20222,37
21677,-18061,15248,28,30544,-15175,20223,38
21668,-18067,15281,28,30540,-15172,20231,36
21671,-18041,15272,29,30556,-15171,20238,38
21665,-18041,15278,29,30562,-15172,20223,37
21698,-18069,15294,29,30546,-15177,20237,38
21688,-18059,15269,30,30551,-15184,20232,39
21669,-18035,15283,28,30561,-15205,20248,38
21669,-18043,15280,29,30551,-15167,20237,38
21661,-18039,15249,27,30553,-15159,20239,38
21677,-18045,15277,28,30549,-15183,20239,39
21675,-18057,15261,29,30592,-15178,20247,39
21679,-18047,15255,27,30538,-15166,20224,36
21689,-18059,15273,28,30574,-15179,20252,39
21682,-18041,15276,29,30562,-15172,20243,38
21681,-18039,15283,28,30565,-15176,20231,40
21682,-18053,15273,30,30551,-15176,20226,35
21681,-18043,15302,28,30549,-15168,20239,37
21682,-18045,15271,29,30561,-15176,20230,35
21679,-18037,15267,29,30527,-15151,20253,38
21678,-18059,15259,30,30557,-15167,20233,38
21694,-18055,15277,28,30555,-15185,20247,38
21673,-18055,15250,28,30537,-15177,20246,37
21684,-18055,15266,31,30555,-15177,20259,39
21675,-18047,15299,28,30543,-15171,20220,38
21674,-18051,15282,30,30536,-15172,20225,38
21687,-18039,15276,28,30534,-15170,20229,36
21684,-18041,15283,30,30550,-15166,20247,37
21679,-18043,15270,27,30548,-15179,20256,39
21670,-18068,15273,30,30556,-15169,20219,39
21668,-18050,15269,29,30572,-15182,20243,38
21672,-18056,15263,27,30554,-15162,20227,38
21680,-18051,15274,30,30554,-15187,20254,39
21683,-18047,15278,27,30566,-15176,20236,37
21675,-18045,15283,27,30570,-15185,20237,38
21683,-18051,15272,28,30532,-15156,20223,38
21687,-18053,15236,28,30544,-15172,20227,37
21678,-18063,15269,29,30550,-15178,20230,38
21685,-18041,15277,29,30540,-15150,20233,38
21705,-18064,15278,29,30570,-15169,20229,38
21665,-18044,15253,28,30564,-15177,20229,38
21677,-18062,15247,30,30544,-15174,20250,37
21669,-18056,15287,30,30552,-15161,20249,38
21669,-18041,15256,30,30564,-15190,20228,37
21719,-18043,15272,29,30556,-15170,20228,38
21663,-18045,15280,28,30560,-15180,20235,37
21679,-18057,15254,28,30534,-15184,20251,38
21679,-18057,15273,28,30532,-15162,20234,36
21679,-18041,15273,28,30560,-15175,20228,38
21676,-18071,15270,29,30536,-15174,20228,37
21677,-18073,15274,29,30562,-15175,20227,39
21678,-18061,15270,30,30553,-15177,20231,37
21682,-18049,15267,30,30557,-15195,19988,36
21674,-18053,15256,29,30537,-15181,20234,37
21671,-18063,15252,30,30539,-15175,20238,37
21685,-18055,15271,28,30561,-15169,20228,39
21663,-18049,15275,29,30535,-15156,19998,35
21675,-18067,15257,29,30553,-15191,20238,39
21697,-18057,15266,29,30536,-15182,20220,38
21690,-18057,15280,30,30554,-15186,20251,37
21683,-18057,15260,29,30536,-15166,20220,36
21667,-18045,15272,28,30544,-15172,20226,38
21679,-18055,15272,29,30572,-15183,20255,40
21684,-18053,15279,28,30545,-15169,20229,37
21685,-18039,15266,28,30565,-15173,20249,39
21675,-18045,15267,30,30559,-15183,20233,37
21666,-18059,15297,29,30561,-15191,20236,37
21681,-18060,15252,29,30539,-15175,20213,38
21665,-18052,15278,28,30541,-15171,20221,39
21689,-18062,15275,28,30553,-15187,20251,38
21695,-18054,15256,28,30559,-15181,20236,39
21691,-18049,15256,28,30531,-15169,20248,37
21670,-18057,15261,27,30553,-15181,20236,38
21667,-18057,15243,28,30553,-15181,20246,37
21690,-18047,15261,27,30553,-15167,20244,38
21698,-18057,15261,29,30557,-15192,20271,39
21668,-18061,15259,30,30538,-15186,20220,37
21667,-18065,15269,28,30560,-15164,20227,37
21674,-18071,15275,29,30574,-15200,20224,38
21680,-18047,15257,29,30528,-15182,20239,37
21678,-18045,15272,29,30564,-15174,20211,36
21663,-18047,15276,28,30556,-15177,20245,38
21677,-18041,15257,28,30548,-15178,20255,37
21669,-18039,15242,28,30544,-15171,20252,38
21675,-18057,15261,28,30568,-15183,20240,37
21661,-18033,15266,27,30560,-15179,20227,38
21669,-18051,15259,27,30560,-15178,20233,37
21674,-18044,15263,29,30558,-15177,20254,39
21683,-18052,15288,28,30544,-15170,20253,38
21652,-18052,15262,29,30560,-15164,20239,36
21681,-18044,15257,28,30559,-15154,20215,36
21681,-18058,15271,29,30557,-15184,20257,37
21661,-18049,15272,29,30549,-15182,20252,39
21678,-18059,15289,29,30543,-15169,20241,37
21673,-18051,15261,29,30577,-15179,20257,38
21704,-18061,15270,29,30547,-15185,20244,38
21664,-18063,15264,30,30535,-15175,20245,39
21666,-18045,15262,30,30565,-15199,20239,38
21667,-18049,15276,28,30537,-15187,20227,37
21686,-18063,15284,30,30553,-15183,20240,36
21688,-18041,15264,29,30549,-15175,20239,38
21679,-18049,15300,28,30557,-15171,20250,38
21674,-18057,15277,28,30527,-15179,20239,37
21674,-18061,15263,30,30565,-15187,20263,37
21696,-18075,15286,30,30549,-15177,20238,37
21685,-18069,15272,29,30547,-15175,20235,38
21681,-18071,15259,28,30543,-15187,20230,38
21685,-18053,15244,29,30549,-15175,20270,37
21681,-18057,15279,29,30529,-15178,20240,36
21669,-18057,15270,29,30561,-15183,20261,38
21655,-18036,15289,28,30521,-15181,20243,38
21664,-18054,15270,30,30547,-15175,20223,37
21677,-18062,15273,29,30549,-15162,20236,36
21672,-18054,15286,29,30535,-15185,20246,37
21665,-18057,15286,28,30566,-15189,20239,37
21674,-18045,15253,28,30551,-15190,20252,40
21670,-18054,15249,28,30545,-15172,20237,36
21676,-18055,15270,29,30555,-15184,20254,39
21674,-18061,15277,30,30559,-15178,20224,37
21668,-18055,15282,29,30539,-15171,20214,38
21671,-18047,15280,29,30555,-15171,20225,38
21678,-18063,15265,29,30561,-15188,20264,40
21674,-18049,15287,29,30569,-15189,20224,37
21684,-18051,15282,28,30543,-15184,20248,36
21675,-18047,15271,28,30537,-15186,20230,37
21668,-18045,15280,30,30535,-15185,20237,37
21669,-18063,15254,29,30549,-15180,20256,37
21671,-18053,15281,29,30539,-15185,20230,39
21681,-18061,15278,29,30549,-15175,20221,37
21651,-18053,15266,28,30545,-15179,20249,38
21673,-18057,15251,29,30533,-15185,20254,37
21672,-18057,15283,31,30544,-15181,20225,39
21681,-18059,15273,28,30536,-15172,20475,37
21647,-18067,15277,27,30526,-15172,20245,38
21653,-18055,15275,29,30540,-15178,20225,36
21684,-18049,15276,30,30548,-15198,20221,38
21687,-18063,15281,27,30530,-15171,19981,35
21688,-18057,15290,30,30552,-15181,20246,39
21682,-18069,15274,29,30534,-15168,20227,37
21674,-18045,15282,29,30548,-15172,20240,39
21672,-18062,15267,29,30528,-15158,20232,37
21670,-18050,15293,29,30558,-15173,20248,39
21664,-18044,15285,29,30542,-15175,20212,35
21670,-18050,15273,28,30542,-15162,20240,38
21669,-18048,15271,27,30548,-15183,20225,39
21663,-18047,15280,28,30533,-15173,20246,37
21661,-18033,15281,28,30543,-15181,20222,38
21659,-18047,15283,29,30553,-15173,20241,37
21669,-18057,15293,29,30553,-15173,20237,38
21686,-18059,15268,28,30545,-15177,20217,37
21671,-18061,15288,28,30523,-15178,20235,37
21665,-18049,15286,27,30539,-15181,20240,38
21661,-18053,15290,29,30577,-15205,20265,38
21668,-18061,15284,30,30527,-15178,20242,36
21679,-18054,15291,29,30523,-15196,20244,36
21664,-18064,15265,30,30507,-15180,20247,36
21664,-18050,15280,29,30525,-15184,20229,35
21677,-18042,15301,26,30549,-15179,20233,38
21677,-18050,15280,29,30555,-15186,20244,38
21662,-18054,15309,28,30526,-15187,20230,38
21671,-18055,15280,29,30554,-15187,20233,39
21674,-18056,15302,29,30520,-15180,20224,36
21644,-18056,15299,29,30544,-15182,20240,38
21681,-18076,15310,29,30506,-15188,20228,36
21672,-18050,15297,30,30526,-15195,20239,38
21677,-18066,15284,28,30526,-15191,20475,38
21659,-18050,15282,27,30542,-15176,20234,37
21657,-18046,15269,28,30540,-15182,20234,38
21658,-18060,15282,30,30548,-15194,20233,38
21669,-18048,15284,27,30542,-15187,20225,39
21670,-18050,15277,28,30544,-15191,20243,38
21655,-18048,15286,28,30565,-15183,20232,38
21654,-18066,15300,28,30534,-15180,20239,37
21655,-18060,15263,27,30552,-15180,20239,38
21672,-18058,15291,30,30522,-15168,20200,37
21651,-18052,15287,27,30540,-15182,20251,36
21662,-18062,15302,28,30540,-15188,20240,37
21656,-18052,15294,29,30524,-15188,20220,38
21663,-18036,15299,29,30530,-15184,20234,38
21664,-18062,15277,29,30522,-15188,20235,38
21684,-18044,15262,30,30548,-15196,20236,38
21666,-18055,15285,29,30536,-15188,20227,37
21664,-18057,15279,31,30566,-15185,20256,39
21655,-18043,15301,29,30528,-15174,20245,37
21654,-18029,15273,30,30536,-15168,20227,38
21673,-18045,15309,28,30528,-15196,20252,38
21658,-18057,15301,29,30554,-15205,20237,38
21653,-18035,15273,29,30552,-15180,20241,37
21681,-18047,15280,28,30548,-15193,20237,38
21660,-18047,15296,30,30540,-15195,20221,38
21669,-18051,15283,29,30524,-15164,20232,36
21669,-18063,15307,29,30542,-15191,20230,36
21665,-18036,15278,27,30529,-15192,20241,37
21670,-18068,15296,29,30558,-15203,20242,38
21668,-18062,15300,29,30524,-15192,20217,37
21658,-18048,15298,29,30544,-15176,20240,36
21658,-18044,15317,28,30544,-15176,20226,36
21689,-18060,15286,29,30562,-15181,20231,38
21674,-18058,15289,29,30556,-15174,20235,38
21660,-18052,15305,29,30540,-15186,20207,37
21654,-18052,15284,30,30548,-15179,20234,38
21671,-18048,15281,28,30564,-15173,20246,39
21661,-18073,15272,28,30534,-15182,20250,37
21658,-18043,15278,30,30538,-15180,20252,38
21670,-18063,15286,30,30532,-15196,20230,36
21654,-18053,15268,26,30574,-15197,20225,38
21673,-18061,15275,27,30514,-15168,20221,38
21653,-18053,15298,28,30528,-15198,20234,37
21658,-18053,15312,30,30544,-15171,20222,39
21669,-18065,15274,28,30546,-15199,20251,38
21664,-18055,15281,30,30548,-15176,20258,38
21659,-18051,15280,29,30556,-15191,20238,39
21674,-18068,15268,29,30551,-15183,20239,38
21677,-18058,15287,30,30557,-15183,20230,39
21658,-18050,15291,29,30538,-15198,20252,38
21664,-18036,15288,28,30570,-15185,20250,38
21654,-18054,15295,29,30554,-15195,20254,39
21663,-18058,15263,27,30552,-15189,20246,39
21668,-18056,15285,29,30534,-15175,20216,36
21674,-18056,15284,28,30524,-15174,20243,37
21669,-18066,15254,27,30532,-15192,20472,38
21647,-18060,15268,27,30542,-15199,20240,38
21678,-18059,15279,29,30528,-15211,20256,38
21654,-18050,15262,29,30562,-15179,20224,39
21028,-18357,14491,28,30041,-15484,19656,38
19393,-19384,12191,29,26987,-17084,16516,38
14803,-21477,7018,30,22112,-19628,11047,38
9324,-23227,1159,26,16326,-21820,5411,38
5246,-24405,-2541,30,12581,-23274,2842,37
5314,-24358,-2082,29,12517,-23296,2737,39
5013,-24453,-2486,29,12462,-23300,2757,37
5001,-24433,-2470,27,12457,-23286,2750,39
5005,-24449,-2480,30,12462,-23292,2748,38
5005,-24477,-2463,29,12473,-23260,2752,38
4992,-24443,-2484,29,12467,-23298,2752,40
5008,-24451,-2498,27,12462,-23256,2762,36
5000,-24455,-2482,27,12460,-23244,2754,38
5007,-24463,-2501,28,12477,-23280,2724,37
4995,-24463,-2480,27,12469,-23272,2769,39
4997,-24449,-2471,28,12460,-23248,2755,37
4997,-24417,-2467,27,12468,-23252,2759,38
4996,-24441,-2491,25,12464,-23238,2746,37
5004,-24449,-2490,29,12474,-23236,2749,37
4998,-24459,-2486,28,12473,-23256,2760,39
5004,-24449,-2503,27,12468,-23228,2743,37
4988,-24451,-2489,30,12473,-23242,2752,38
4991,-24429,-2484,30,12460,-23226,2759,38
5001,-24433,-2470,27,12434,-23236,2771,36
5012,-24453,-2491,30,12477,-23248,2792,38
4995,-24451,-2478,28,12454,-23236,2782,38
5003,-24457,-2477,27,12452,-23218,2765,35
4995,-24453,-2474,29,12487,-23242,2757,38
5005,-24471,-2490,30,12465,-23222,2757,37
4995,-24441,-2496,27,12452,-23228,2770,36
5003,-24475,-2466,30,12471,-23230,2773,39
5007,-24429,-2486,27,12475,-23248,2790,40
4993,-24449,-2482,30,12466,-23224,2774,36
5003,-24449,-2470,30,12460,-23224,2781,36
4999,-24435,-2472,26,12458,-23220,2782,37
5004,-24471,-2472,29,12462,-23200,2778,38
5007,-24477,-2488,31,12468,-23230,2774,37
5004,-24463,-2480,28,12468,-23204,2787,36
5000,-24449,-2496,26,12463,-23211,2770,40
5008,-24445,-2484,29,12479,-23206,2772,37
5004,-24443,-2504,27,12463,-23219,2788,40
5006,-24461,-2504,28,12471,-23203,2778,40
4998,-24447,-2480,28,12454,-23202,2777,38
5004,-24459,-2489,27,12475,-23200,2789,38
5006,-24455,-2481,29,12465,-23214,2773,38
4994,-24437,-2481,26,12460,-23198,2774,36
5009,-24443,-2476,30,12454,-23206,2780,37
5012,-24457,-2462,28,12462,-23198,2764,39
5002,-24443,-2477,29,12477,-23208,2774,39
5009,-24451,-2505,31,12470,-23194,2761,37
5012,-24451,-2461,29,12471,-23219,2775,39
5006,-24451,-2484,29,12478,-23196,2783,37
5014,-24461,-2495,29,12446,-23206,2776,37
5002,-24441,-2491,30,12489,-23196,2795,38
5008,-24453,-2476,27,12456,-23222,2773,37
5012,-24465,-2495,27,12467,-23193,2771,38
5022,-24441,-2484,28,12460,-23200,2761,36
5006,-24449,-2471,29,12479,-23186,2770,36
5004,-24435,-2469,29,12471,-23202,2761,38
5008,-24453,-2477,29,12466,-23200,2767,36
5006,-24429,-2465,29,12446,-23204,2764,38
5012,-24459,-2482,28,12452,-23208,2762,38
5020,-24459,-2472,28,12458,-23180,2765,36
5007,-24451,-2483,26,12454,-23204,2767,38
5011,-24441,-2487,27,12454,-23190,2767,37
5005,-24455,-2487,30,12448,-23191,2775,37
5007,-24435,-2484,28,12458,-23189,2752,38
5011,-24445,-2492,29,12471,-23214,2769,38
5007,-24443,-2479,29,12458,-23180,2781,37
5007,-24435,-2468,27,12450,-23216,2754,39
5017,-24439,-2503,28,12471,-23189,2767,38
5025,-24443,-2489,28,12461,-23185,2793,39
5021,-24435,-2492,28,12477,-23206,2769,38
5013,-24445,-2494,28,12468,-23186,2774,37
5017,-24433,-2490,28,12479,-23194,2762,37
5007,-24463,-2497,29,12460,-23174,2758,38
4997,-24421,-2490,28,12466,-23200,2754,37
5014,-24461,-2498,27,12462,-23182,2761,37
5014,-24459,-2497,29,12469,-23203,2778,38
5004,-24447,-2491,27,12469,-23222,2775,38
5004,-24443,-2497,29,12466,-23190,2768,37
5006,-24443,-2485,29,12473,-23209,2774,39
5016,-24441,-2503,27,12481,-23196,2774,37
5008,-24437,-2494,29,12454,-23183,2779,36
5026,-24443,-2484,28,12452,-23184,2787,36
5006,-24453,-2493,29,12477,-23204,2768,37
5003,-24441,-2498,27,12469,-23204,2766,38
5011,-24451,-2495,29,12444,-23187,2773,37
5013,-24435,-2497,28,12452,-23176,2764,37
5021,-24461,-2503,27,12460,-23191,2779,37
5013,-24445,-2498,29,12467,-23206,2763,38
5017,-24445,-2488,29,12454,-23180,2764,37
5017,-24455,-2497,28,12465,-23198,2765,37
5015,-24449,-2500,30,12472,-23192,2782,37
5003,-24439,-2484,27,12452,-23191,2773,37
5027,-24443,-2505,29,12465,-23199,2740,40
5006,-24455,-2504,29,12469,-23208,2789,38
5000,-24449,-2503,28,12444,-23206,2762,38
5006,-24445,-2483,29,12458,-23204,2772,38
5008,-24457,-2487,29,12454,-23202,2774,37
5014,-24439,-2480,27,12460,-23202,2789,37
5018,-24447,-2502,29,12471,-23201,2803,39
4994,-24453,-2489,30,12446,-23214,2768,38
5011,-24465,-2485,30,12456,-23232,2789,38
4990,-24433,-2505,27,12471,-23214,2781,38
5004,-24447,-2498,29,12458,-23184,2772,36
5002,-24445,-2481,29,12452,-23216,2766,37
5006,-24435,-2469,28,12473,-23222,2772,37
5006,-24443,-2475,29,12465,-23216,2783,38
5010,-24465,-2493,30,12458,-23210,2780,39
4988,-24437,-2470,29,12448,-23216,2786,38
5000,-24453,-2501,27,12465,-23224,2790,36
4996,-24447,-2500,28,12450,-23213,2769,38
5005,-24453,-2493,30,12460,-23214,2797,36
4996,-24445,-2491,28,12458,-23204,2773,39
5000,-24445,-2497,28,12453,-23219,2766,40
5010,-24437,-2471,30,12454,-23212,2780,37
4992,-24441,-2482,27,12460,-23228,2772,38
4992,-24445,-2495,28,12467,-23234,2784,39
4993,-24469,-2492,29,12471,-23214,2773,38
5001,-24449,-2495,30,12469,-23191,2779,39
5003,-24435,-2500,28,12454,-23224,2772,38
4999,-24457,-2500,30,12454,-23212,2795,38
4999,-24471,-2480,31,12469,-23204,2778,38
4995,-24439,-2523,29,12444,-23194,2760,36
5005,-24467,-2485,29,12432,-23216,2792,37
5007,-24459,-2504,30,12456,-23236,2768,38
5006,-24451,-2492,29,12460,-23204,2777,38
4997,-24457,-2488,30,12452,-23214,2781,37
5012,-24445,-2474,29,12463,-23209,2778,38
4991,-24459,-2501,27,12461,-23234,2778,38
4991,-24439,-2498,31,12455,-23205,2777,39
5006,-24441,-2504,29,12444,-23200,2769,38
5003,-24463,-2481,29,12467,-23201,2759,40
5001,-24447,-2499,29,12462,-23202,2766,37
5001,-24465,-2504,27,12457,-23209,2773,38
5015,-24449,-2488,29,12458,-23234,2763,38
4985,-24447,-2500,30,12448,-23196,2763,37
4984,-24455,-2489,29,12472,-23220,2769,37
4997,-24439,-2506,27,12444,-23200,2764,34
4988,-24451,-2508,29,12442,-23218,2744,38
4993,-24441,-2512,27,12448,-23220,2780,38
5005,-24453,-2492,28,12442,-23210,2760,38
5001,-24463,-2494,29,12448,-23210,2778,37
4995,-24443,-2503,28,12456,-23210,2774,37
4989,-24445,-2474,28,12469,-23214,2763,38
4983,-24445,-2481,29,12458,-23216,2771,36
4999,-24459,-2471,28,12454,-23220,2768,38
5003,-24441,-2493,31,12475,-23220,2758,37
5007,-24431,-2497,29,12454,-23208,2770,37
4987,-24451,-2480,29,12440,-23194,2771,37
4997,-24447,-2501,30,12458,-23212,2784,37
5005,-24447,-2500,31,12446,-23204,2773,36
5009,-24423,-2502,26,12470,-23224,2774,37
5001,-24433,-2476,29,12468,-23212,2771,37
4995,-24461,-2485,29,12454,-23204,2781,37
5005,-24429,-2491,28,12456,-23194,2781,36
4993,-24431,-2486,28,12458,-23212,2773,37
4979,-24447,-2519,28,12446,-23202,2749,38
4997,-24443,-2500,28,12464,-23216,2777,37
4985,-24441,-2498,29,12468,-23208,2772,37
4995,-24439,-2476,30,12462,-23212,2790,38
4996,-24437,-2486,28,12468,-23210,2762,39
4992,-24445,-2504,28,12452,-23208,2760,35
4994,-24451,-2480,28,12463,-23228,2778,38
4998,-24429,-2500,27,12463,-23196,2774,37
4984,-24449,-2487,29,12456,-23212,2764,37
4990,-24433,-2484,30,12460,-23204,2774,37
4997,-24477,-2500,29,12458,-23198,2764,37
5000,-24457,-2486,29,12463,-23230,2790,39
4996,-24451,-2476,28,12454,-23212,2794,38
4998,-24443,-2482,28,12444,-23216,2779,38
4986,-24437,-2483,29,12455,-23232,2774,39
4988,-24445,-2478,26,12452,-23204,2819,38
4991,-24451,-2484,31,12458,-23232,2774,36
4992,-24435,-2490,28,12462,-23192,2788,38
4996,-24439,-2491,26,12464,-23202,2775,37
4998,-24445,-2503,29,12468,-23200,2764,38
4997,-24451,-2483,29,12468,-23190,2771,38
4995,-24441,-2494,28,12466,-23210,2777,36
5001,-24465,-2491,29,12473,-23223,2772,38
4985,-24445,-2472,29,12475,-23222,2758,37
4992,-24449,-2485,28,12475,-23216,2773,37
4996,-24421,-2480,28,12471,-23210,2778,38
5000,-24473,-2494,28,12458,-23220,2765,37
4991,-24449,-2467,28,12454,-23202,2766,37
4989,-24433,-2476,28,12458,-23208,2765,38
4989,-24433,-2504,29,12446,-23213,2794,39
4983,-24459,-2492,28,12452,-23212,2762,36
5001,-24449,-2514,31,12446,-23210,2747,36
5000,-24431,-2482,28,12472,-23192,2770,36
5008,-24449,-2493,27,12466,-23206,2780,37
5014,-24455,-2479,31,12452,-23214,2762,38
5004,-24461,-2464,27,12469,-23195,2783,38
4996,-24451,-2490,27,12456,-23218,2755,37
5001,-24443,-2497,27,12450,-23218,2773,36
5011,-24457,-2513,27,12452,-23197,2757,38
5005,-24443,-2476,28,12460,-23212,2799,37
5007,-24461,-2465,30,12457,-23203,2778,38
4995,-24453,-2518,29,12460,-23200,2788,38
5001,-24437,-2483,28,12468,-23206,2776,38
4998,-24431,-2502,28,12460,-23208,2784,39
5002,-24463,-2487,30,12448,-23228,2777,38
5339,-24340,-2043,32,12460,-23208,2770,38
5637,-24254,-1732,30,12422,-23188,2674,36
6499,-23942,-638,28,11975,-23345,2210,37
9122,-22994,2467,30,11468,-23429,1596,37
13994,-21110,7823,31,11239,-23385,1275,39
19522,-18199,14851,29,11216,-23326,1204,37
26926,-15009,20814,30,12624,-22799,2552,38
27180,-14769,20757,27,11925,-23159,1767,37
27163,-14776,20757,30,11931,-23159,1780,38
27192,-14793,20769,30,11939,-23143,1764,39
27162,-14777,20772,31,11957,-23155,1802,37
27143,-14764,20752,29,11977,-23159,1792,39
27145,-14800,20773,29,11969,-23145,1792,36
27147,-14782,20759,30,11969,-23147,1810,37
27156,-14817,20760,30,11981,-23157,1829,38
27118,-14818,20733,28,11989,-23159,1809,39
27137,-14816,20724,30,11979,-23145,1816,37
27136,-14805,20716,30,11985,-23115,1811,38
27131,-14816,20735,29,11979,-23145,1830,38
27131,-14818,20719,29,11991,-23139,1805,38
27133,-14806,20719,30,11983,-23139,1792,38
27137,-14816,20723,30,11973,-23155,1776,38
27123,-14806,20700,29,11959,-23167,1754,38
27145,-14818,20713,30,11949,-23171,1755,38
27123,-14820,20714,29,11913,-23158,1704,36
27133,-14814,20722,30,11903,-23187,1722,39
27135,-14808,20721,28,11917,-23200,1719,37
27138,-14811,20726,31,11901,-23165,1713,37
27125,-14802,20710,31,11903,-23200,1707,37
27126,-14803,20714,26,11891,-23173,1686,38
27133,-14798,20708,28,11891,-23191,1714,37
27125,-14810,20688,29,11901,-23187,1731,39
27147,-14806,20725,30,11883,-23165,1709,38
27119,-14805,20707,27,11893,-23187,1715,37
26890,-14801,20718,30,11903,-23184,1689,37
27135,-14807,20711,27,11883,-23179,1711,35
27123,-14800,20737,28,11897,-23176,1728,38
27143,-14796,20710,29,11899,-23165,1724,37
27125,-14794,20736,28,11901,-23182,1697,38
27143,-14804,20702,30,11895,-23188,1709,36
27104,-14801,20705,27,11909,-23169,1708,36
27137,-14814,20718,29,11897,-23161,1728,38
27110,-14799,20713,27,11899,-23195,1720,38
27127,-14799,20720,30,11881,-23187,1711,37
27129,-14809,20728,30,11893,-23159,1729,38
27382,-14814,20701,29,11895,-23171,1700,37
27112,-14796,20721,29,11887,-23159,1710,36
27128,-14813,20698,27,11893,-23167,1728,39
27133,-14796,20713,28,11901,-23176,1726,36
27122,-14813,20709,29,11903,-23169,1735,40
27121,-14804,20692,30,11913,-23195,1703,38
27142,-14803,20695,28,11885,-23163,1712,37
27121,-14790,20721,28,11903,-23165,1725,37
27148,-14809,20736,30,11883,-23183,1724,39
27118,-14821,20716,31,11895,-23167,1735,38
27129,-14808,20703,30,11913,-23176,1724,37
27127,-14802,20723,28,11901,-23155,1718,37
27157,-14818,20719,29,11897,-23153,1734,38
27133,-14800,20737,30,11897,-23176,1735,38
27133,-14806,20703,29,11897,-23187,1733,40
27129,-14816,20720,29,11909,-23186,1729,38
27119,-14810,20733,29,11907,-23167,1727,39
27132,-14805,20713,27,11893,-23163,1731,37
27123,-14798,20707,30,11921,-23181,1703,39
27111,-14779,20726,27,11909,-23165,1719,38
27141,-14799,20709,30,11905,-23184,1714,37
27131,-14811,20711,30,11899,-23165,1716,37
27130,-14812,20727,29,11893,-23169,1739,37
27146,-14795,20726,29,11891,-23190,1730,37
27143,-14799,20738,29,11903,-23169,1750,38
27155,-14794,20484,28,11903,-23188,1735,37
27137,-14817,20484,30,11911,-23174,1730,36
27122,-14794,20740,28,11905,-23157,1729,38
27134,-14806,20725,28,11899,-23180,1741,38
27141,-14815,20698,29,11909,-23167,1716,37
27126,-14794,20718,29,11919,-23161,1723,39
27165,-14798,20716,31,11911,-23157,1712,37
27135,-14801,20725,30,11909,-23192,1733,36
27148,-14807,20711,31,11907,-23153,1718,37
27134,-14798,20731,30,11905,-23180,1725,38
27130,-14810,20731,29,11899,-23157,1738,37
27122,-14800,20746,29,11915,-23147,1714,37
27138,-14798,20711,29,11915,-23174,1724,38
27133,-14810,20714,29,11917,-23166,1731,37
27119,-14810,20735,29,11891,-23150,1755,37
27111,-14795,20712,26,11911,-23144,1747,37
26887,-14793,20724,30,11915,-23165,1720,38
27127,-14811,20720,30,11907,-23169,1749,38
27141,-14819,20706,30,11903,-23179,1724,38
27129,-14787,20700,28,11905,-23151,1744,37
27143,-14807,20715,30,11911,-23155,1754,39
27142,-14796,20723,28,11889,-23175,1742,38
27124,-14800,20725,27,11895,-23171,1745,38
27144,-14802,20716,28,11897,-23155,1708,38
27137,-14799,20735,31,11905,-23168,1735,38
27133,-14811,20737,27,11903,-23163,1717,39
27140,-14808,20714,29,11895,-23174,1736,36
27125,-14790,20728,31,11913,-23163,1716,37
27154,-14807,20719,29,11919,-23163,1724,38
27141,-14824,20728,29,11895,-23165,1741,38
27129,-14816,20734,30,11899,-23177,1714,38
27137,-14792,20709,29,11907,-23161,1745,38
27125,-14806,20710,29,11903,-23179,1721,37
27141,-14802,20697,30,11895,-23177,1706,37
27117,-14798,20717,29,11901,-23172,1729,37
27387,-14799,20746,31,11909,-23165,1747,38
27130,-14816,20721,28,11901,-23180,1753,38
27129,-14800,20707,28,11889,-23172,1734,37
27133,-14807,20725,30,11923,-23165,1730,38
27154,-14803,20717,29,11897,-23157,1749,36
27134,-14798,20706,29,11907,-23196,1730,39
27136,-14804,20724,27,11897,-23163,1751,36
27126,-14792,20725,29,11917,-23180,1740,38
27150,-14807,20709,30,11929,-23161,1747,37
27143,-14807,20726,30,11905,-23169,1738,38
27153,-14809,20718,30,11893,-23152,1733,35
